id,fname,fold,connective,label,text1,text2
pdtb-wsj_1550-15,wsj_1550,2,but,else,"Ordinarily the electrolysis, or breakup, of the water would consume almost all of the electrical energy",Messrs. Fleischmann and Pons said their experiments also produced large amounts of heat
pdtb-wsj_1421-10,wsj_1421,3,also,else,"Mr. Utsumi said the most the ministry had ever done was ask Japanese banks about ""the status of their participation"" in one previous U.S. leveraged buy-out",Mr. Utsumi said some Japanese banks were willing to participate in the UAL financing up to the very end
pdtb-wsj_1057-74,wsj_1057,4,then,precede,began his career in corporate law,put in years at Metromedia Inc. and the William Morris talent agency
pdtb-wsj_0766-128,wsj_0766,5,since,precede,the earthquake hit,She hasn't played any music out of respect for those who died on Interstate 880 where the roadway collapsed
pdtb-wsj_0331-31,wsj_0331,6,in the meantime,sync,is recalculating the worth of the company's assets,"is sticking to his ""buy"" recommendation on the belief that he will find ""values"" of 30 a share"
pdtb-wsj_1419-0,wsj_1419,7,when,sync,Qintex Australia Ltd. encountered another setback,"Friday its Los Angeles-based affiliate, Qintex Entertainment Inc., filed for protection under Chapter 11 of the U.S. Bankruptcy Code"
pdtb-wsj_1654-40,wsj_1654,8,but,else,"Retailers could get a boost this year from the calendar. Christmas falls on a Monday, creating a big last-minute weekend opportunity for stores",many consumers probably will use the extra time to put off some purchasing until the last minute
pdtb-wsj_0799-30,wsj_0799,9,moreover,else,"QuesTech Inc., Falls Church, Va., also has acquired some companies outside the military market",it's trying to transfer its skill at designing military equipment to commercial ventures
pdtb-wsj_2417-93,wsj_2417,0,and,else,the donations were legal,none of its members acted to favor the industry
pdtb-wsj_1822-26,wsj_1822,1,that is,else,increase the equity part of the transaction,give lenders a bigger stake in the surviving company rather than just interest payments
pdtb-wsj_0632-4,wsj_0632,2,and,else,bucked the downward tide in London's stock market,rose five pence to 725 pence ($11.44)
pdtb-wsj_2402-9,wsj_2402,3,but,else,The slickly produced series has been criticized by London's financial cognoscenti as inaccurate in detail,its major weakness is its unrealistic depiction of the characters' professional and private lives
pdtb-wsj_2013-124,wsj_2013,4,but,else,"Their original indictment against Mr. Wittgreen, the friend of Mr. Noriega, and the other four was dismissed on a technicality","now, along with reindicting Mr. Noriega's pal, they intended to charge Mr. Noriega himself, on allegations that he was involved in the illegal trading of some $2 million in arms"
pdtb-wsj_0745-12,wsj_0745,5,and,else,an all-out bidding war between the world's top auto giants for Britain's leading luxury-car maker seems unlikely,"powerful political pressures may convince the Conservative government to keep its so-called golden share, which limits any individual holding to 15%, until the restriction expires on Dec. 31, 1990"
pdtb-wsj_1782-11,wsj_1782,6,since,precede,they began edging down after a peak in March,mortgage rates have hit a plateau
pdtb-wsj_1657-36,wsj_1657,7,and,else,is very much at the mercy of U.S. largess,is forced to listen very carefully to Sen. Dodd's likes and dislikes
pdtb-wsj_1439-3,wsj_1439,8,and,else,is a designer and operator of energy-cogeneration facilities,had 1988 sales of $234 million
pdtb-wsj_0984-42,wsj_0984,9,and,else,looked at the miniature,saw a giant folly
pdtb-wsj_0700-17,wsj_0700,0,but,else,"Two years ago, the futures exchange was the envy of other would-be futures centers","in the week following the 1987 stock crash, the exchange verged on collapse, and the stock and futures markets in Hong Kong were closed for four days"
pdtb-wsj_1387-43,wsj_1387,1,then,precede,"Within a matter of weeks, less-conservative magazines reported that members of the ruling LDP had received much larger donations from pachinko organizations",the two camps upped the ante
pdtb-wsj_1531-0,wsj_1531,2,while,sync,that would transfer majority ownership to employees,leaving some stock in public hands
pdtb-wsj_0565-0,wsj_0565,3,but,else,Ultimate expects the 3 1/2-year agreement to generate $100 million in sales,it wouldn't estimate profit
pdtb-wsj_1250-36,wsj_1250,4,but,else,"Besides money, criminals have also used computers to steal secrets and intelligence, the newspaper said",it gave no more details
pdtb-wsj_2023-11,wsj_2023,5,and,else,"This year, a number of retail leveraged buyouts have failed, causing jitters among suppliers",Mr. Merksamer apparently wanted assurances that he won't have delivery problems
pdtb-wsj_2061-74,wsj_2061,6,but,else,reported a wider fiscal fourth-quarter loss and predicted a loss for its fiscal 1990 first quarter,said a profit is expected for all of fiscal 1990
pdtb-wsj_0445-151,wsj_0445,7,but,else,"A healthy, coherent Japanese market could also make it far easier for Japanese companies to sell overseas, where their share is still minimal","it could also help American companies, which also are starting to try to open the market"
pdtb-wsj_0112-23,wsj_0112,8,also,else,"Article II places on the president the duty to nominate, ""and by and with the Advice and Consent of the Senate"" appoint, ambassadors, judges, and other officers of the U.S","It empowers the president to make recess appointments, without Senate approval"
pdtb-wsj_2439-1,wsj_2439,9,but,else,a depressed uranium market is responsible for the temporary mothballing of the plant,the plant can be reactivated quickly when the market improves
pdtb-wsj_1410-8,wsj_1410,0,but,else,"In addition, Ford and Saab had discussed a possible link between their heavy truck operations",the talks on a heavy truck alliance apparently didn't go far
pdtb-wsj_1881-51,wsj_1881,1,moreover,else,"meanwhile, USAir is expected to show losses or lackluster profit for several quarters as it tries to digest Piedmont Airlines, which it acquired",some investors think a recession or renewed airfare wars will pummel airline stocks in coming months
pdtb-wsj_0493-5,wsj_0493,2,while,else,GE's Kidder Peabody unit said it would stop doing stock-index arbitrage for its own account,Merrill Lynch said it was halting such trading entirely
pdtb-wsj_1881-48,wsj_1881,3,meanwhile,sync,"By the second half of 1990, USAir stock could hit 60","USAir is expected to show losses or lackluster profit for several quarters as it tries to digest Piedmont Airlines, which it acquired"
pdtb-wsj_0323-0,wsj_0323,4,but,else,The company didn't specify reasons for the strong earnings gain,Bouygues said its first-half profit isn't indicative of the full-year trend because of the highly seasonal nature of many of the company's activities
pdtb-wsj_2201-32,wsj_2201,5,after,precede,the market closed,tape a commercial
pdtb-wsj_0102-18,wsj_0102,6,also,else,his design virtually eliminates spilling,the carrier costs less and takes up less space than most paper carriers
pdtb-wsj_2208-2,wsj_2208,7,but,else,We're encouraged that talks are scheduled again,"beyond that, we have made no expression of expectations"
pdtb-wsj_0295-33,wsj_0295,8,before,precede,Mr. Achenbaum was a senior executive at J. Walter Thompson Co,becoming a consultant in 1974
pdtb-wsj_1490-2,wsj_1490,9,in the meantime,sync,The arbs may recoup some of their paper losses if the UAL deal gets patched up again,the question faced by investors is: What is UAL stock worth
pdtb-wsj_2362-5,wsj_2362,0,and,else,strengthen the rapidly growing ties between the two companies,help make them a leading force in European defense contracting
pdtb-wsj_1915-110,wsj_1915,1,and,else,had no significant damage,should be fully operational within a week
pdtb-wsj_1022-36,wsj_1022,2,and,else,cut costs,reduce delays
pdtb-wsj_2366-34,wsj_2366,3,and,else,buy what they like rather than just what they need,appreciate products that are distinctive
pdtb-wsj_1616-7,wsj_1616,4,also,else,The Dow Jones Industrial Average rallied on the news,Bond prices jumped
pdtb-wsj_1203-19,wsj_1203,5,then,precede,fell below that level on Monday,yesterday couldn't climb above that level
pdtb-wsj_0598-28,wsj_0598,6,or,else,"whether Mr. Greenspan ""made a statement himself",whether that was a newspaper report
pdtb-wsj_0347-6,wsj_0347,7,while,else,military authorities said they had confiscated the equivalent of more than $1.5 million to make up for the unpaid taxes,residents claimed a victory
pdtb-wsj_2276-27,wsj_2276,8,and,else,"In London, a midday rally left the market's major index off 3.2%",Tokyo's leading stock index fell only 1.8% in surprisingly lackluster trading
pdtb-wsj_0677-10,wsj_0677,9,and,else,"The Educational Network, as Mr. Whittle has named the three programs, has been offered to 1,290 school districts",Whittle continues to negotiate with 919 districts
pdtb-wsj_2104-18,wsj_2104,0,as,sync,Several reports gave vague or conflicting indications about whether banks would sign up,the day progressed
pdtb-wsj_0317-61,wsj_0317,1,but,else,"This is a one-time event,"" said Lawrence Ross of PaineWebber Inc., referring to the Georgia-Pacific bid","many analysts believe that, given the attractiveness of paper companies' cash flows, as well as the frantic consolidation of the paper industry in Europe, there will be at least a few more big hostile bids for U.S. companies within the next several months"
pdtb-wsj_1391-16,wsj_1391,2,for example,else,"this time, China faces a more difficult battle because of economic forces that have come into play since the Tiananmen Square killings June 4",China's hard-currency income is expected to suffer from the big drop in tourist arrivals since June 4
pdtb-wsj_0490-3,wsj_0490,3,however,else,"hundreds of thousands of East Germans massed in the streets of Leipzig, Halle and Schwerin to call for internal freedoms and the legalization of the New Forum opposition group",Krenz vowed to preserve the Communist Party's hold on political power and said East Germans shouldn't destabilize the nation with unrealistic demands
pdtb-wsj_1623-94,wsj_1623,4,but,else,"Unfortunately, though, recessions vary enough in length so that the average can't reliably be used to guide investors in timing stock sales or purchases","whatever their advice about timing, none of these experts recommend jettisoning stocks entirely during a recession"
pdtb-wsj_0102-1,wsj_0102,5,but,else,Highway officials insist the ornamental railings on older bridges aren't strong enough to prevent vehicles from crashing through,"other people don't want to lose the bridges' beautiful, sometimes historic, features"
pdtb-wsj_0575-14,wsj_0575,6,while,else,future restructuring would be a question of strategy,a few assets are still being shopped -- including the sports and entertainment ticketing portion of the company's Ticketron unit
pdtb-wsj_0765-105,wsj_0765,7,later,precede,Mr. Dinkins suggested weakening the law forbidding public employees to go on strike,he sided with striking hospital workers
pdtb-wsj_1875-90,wsj_1875,8,but,else,"Erasing the differences still dividing Europe, and the vast international reordering that implies, won't endanger the statehood of a Poland or a Hungary",it could ultimately lead to German reunification and the disappearance of East Germany from the map
pdtb-wsj_0426-46,wsj_0426,9,and,else,It would allow all defendants to introduce statistical evidence showing racially disproportionate application of the death penalty in the past,it would shift the burden to prosecutors to disprove that discrimination caused any statistical racial disparities
pdtb-wsj_0958-2,wsj_0958,0,also,else,PWA Corp. said it plans to sell by spring 1992 all 15 passenger planes it acquired earlier this year in its 248 million Canadian dollar (US$211.6 million) purchase of Wardair Inc,"PWA said it plans to sell, beginning in 1992"
pdtb-wsj_1934-17,wsj_1934,1,and,else,We've known for six months the effect of this drug,our advice to our people has been not to buy the company's stock
pdtb-wsj_1600-5,wsj_1600,2,then,precede,simply buying,holding
pdtb-wsj_1623-34,wsj_1623,3,by,else,"a corporation, after a specified amount of time has passed, can buy back its bonds","paying investors the face value (plus, in some cases, a sweetener)"
pdtb-wsj_0041-55,wsj_0041,4,and,else,People have grown tired of these ads,Coleman has gotten the stigma of being a negative campaigner
pdtb-wsj_1249-28,wsj_1249,5,and,else,develop their own talent,promote from within
pdtb-wsj_2100-74,wsj_2100,6,but,else,"Hard Copy,"" the new syndicated tabloid show from Paramount Pictures, will use its 900 number for additional purposes that include research",much bigger changes ahead
pdtb-wsj_0692-79,wsj_0692,7,for example,else,This exercise would reveal the true cost of a particular program by forcing the strategists to make hard decisions,"If they choose to keep the B-2 Stealth bomber, they would have to sacrifice more and more other programs -- such as carrier battlegroups or army divisions -- as they moved toward lower budget levels"
pdtb-wsj_0610-23,wsj_0610,8,without,else,it has room to grow,adding facilities
pdtb-wsj_1037-97,wsj_1037,9,but,else,The product isn't widely used yet,its early investment will heighten its chances of beating its competitors again
pdtb-wsj_1875-7,wsj_1875,0,still,else,"East Germany, it is clear, is no Poland, where the Communist Party now shares power with the democratically elected Solidarity union. Nor is it a Hungary, where yesterday the parliament approved constitutional changes meant to help turn the Communist nation into a multiparty democracy","any change in East Germany has enormous implications, for both East and West"
pdtb-wsj_0788-10,wsj_0788,1,however,else,"Many aspects of the bill are salutary, providing appropriate public safeguards that can and should be instituted throughout the industry","Other aspects of the bill are either structured in ways that create unnecessary burdens for the industry or actually are harmful to the exchanges, the industry and ultimately the general public"
pdtb-wsj_1041-14,wsj_1041,2,but,else,I could get AZT,my daughter couldn't
pdtb-wsj_1249-4,wsj_1249,3,also,else,"The recruiting ""hasn't materialized,"" asserts Jeffrey Christian, who runs a search agency","Samuel Hall, Howard University's placement director, doesn't see it"
pdtb-wsj_0681-93,wsj_0681,4,also,else,The precious metals sector outgained other Dow Jones industry groups by a wide margin for the second consecutive session,Gold mining stocks traded on the American Stock Exchange showed strength
pdtb-wsj_1102-1,wsj_1102,5,and,else,Concern about the volatile U.S. stock market had faded in recent sessions,traders appeared content to let the dollar languish in a narrow range until tomorrow
pdtb-wsj_1618-74,wsj_1618,6,and,else,learned nothing from the horrifying experience,seems doomed to repeat it
pdtb-wsj_2013-113,wsj_2013,7,and,else,"They included one of Mr. Noriega's closest friends and business partners, Carlos Wittgreen",the investigators were quickly closing in on Mr. Noriega himself
pdtb-wsj_1267-108,wsj_1267,8,once,precede,a jury is selected,the consultants often continue to determine what the jurors' attitudes are likely to be
pdtb-wsj_0445-140,wsj_0445,9,and,else,started selling its work station in 1987,quickly became the leading Japanese company in that market
pdtb-wsj_1554-10,wsj_1554,0,however,else,precious metals are out of favor for the moment because of high interest rates and a determination by industrial nations to curb inflation,Silver is in a deeper slump than are gold and platinum
pdtb-wsj_2387-33,wsj_2387,1,however,else,Laptops -- generally anything under 15 pounds -- have become the fastest-growing personal computer segment,Responding to that demand has led to a variety of compromises
pdtb-wsj_0931-37,wsj_0931,2,and,else,crush China,interfere in our internal affairs
pdtb-wsj_0801-2,wsj_0801,3,until,precede,"whose chief executive officer, James Gatward, will oversee the company",a successor is named
pdtb-wsj_1445-6,wsj_1445,4,both and,else,benefited from,helped make possible
pdtb-wsj_0267-53,wsj_0267,5,and,else,divorced his first wife three years ago,married the daughter of his court clerk
pdtb-wsj_0257-36,wsj_0257,6,but,else,pawing over the Berkeley files,also using Berkeley and other easily accessible computers as stepping stones to the network of computers used by the military and national security agencies
pdtb-wsj_2172-34,wsj_2172,7,before,precede,notify the market,selling any shares
pdtb-wsj_0681-34,wsj_0681,8,as,sync,"For the long-term investor who picks stocks carefully, the price volatility can provide welcome buying opportunities",short-term players scramble frantically to sell stocks in a matter of minutes
pdtb-wsj_0155-57,wsj_0155,9,despite,else,The Soviets are widely believed to need additional supplies,running up record one-month purchases of 310 million bushels of corn in October
pdtb-wsj_1377-77,wsj_1377,0,and,else,Americans spent more than $190 billion on new cars and trucks last year,just 1% of that market exceeded Polaroid Co. 's sales of $1.86 billion
pdtb-wsj_2033-36,wsj_2033,1,but,else,The IRS denied cost deductions because few of the temps got to go aboard,the Tax Court said the limitations were reasonable and realistic and allowed the deductions
pdtb-wsj_0589-19,wsj_0589,2,and,else,Cosmetics companies roll out new makeup colors several times a year,"since most products can be easily copied by competitors, they're loath to test them with consumers"
pdtb-wsj_0984-93,wsj_0984,3,when,sync,"Unhappily, our gardeners for ages have suffered at the hands of the decorative artist",applying his `designs' to the garden
pdtb-wsj_2202-5,wsj_2202,4,moreover,else,"The team that dumped runs by the bushel on the Chicago Cubs in the National League playoffs was held to just one in two games by the home-team Oakland A's, the gang that had been done unto similarly by the Los Angeles Dodgers and Orel Hershiser in last year's tournament",much of the damage was accomplished by A's who had some catching up to do
pdtb-wsj_0784-10,wsj_0784,5,but,else,We are dismayed,there's nothing we can do about it now
pdtb-wsj_1649-9,wsj_1649,6,when,sync,"Chandler left behind four chapters of yet another Marlowe book, ""The Poodle Springs Story",he died in 1959
pdtb-wsj_1322-71,wsj_1322,7,while,else,The benchmark 7% bond due October 1999 fell 0.20 point to 99.80 to yield 7.03%,the 6 3/4% notes due July 1994 fell 0.10 to 97.65 to yield 7.34%
pdtb-wsj_1695-24,wsj_1695,8,and,else,increased,taken the peculiar pattern that it has
pdtb-wsj_1131-71,wsj_1131,9,but,else,would be difficult to enforce for a program intended to provide a subsidy,would be reasonable and effective devices for programs that attempt to offset market imperfections
pdtb-wsj_1566-58,wsj_1566,0,and,else,go out there,eat that debt
pdtb-wsj_0102-42,wsj_0102,1,yet,else,Many are far enough from residential areas to pass public muster,close enough to permit family visits
pdtb-wsj_0445-150,wsj_0445,2,also,else,"A healthy, coherent Japanese market could also make it far easier for Japanese companies to sell overseas, where their share is still minimal",it could help American companies
pdtb-wsj_1208-77,wsj_1208,3,and,else,Southwest Airlines slid 3/4 to 24 1/4,Midway Airlines dropped 1/4 to 14 7/8
pdtb-wsj_2123-3,wsj_2123,4,and,else,"The No. 1 domestic aluminum producer, Aluminum Co. of America, Friday said its earnings fell 3.2% to $219 million, or $2.46 a share","Alcan Aluminium Ltd. yesterday reported net income slid 30% to $180 million, or 77 cents a share, from $258 million, or $1.07 a share"
pdtb-wsj_0080-8,wsj_0080,5,also,else,"it hasn't eliminated any alternatives and that ""discussions are being held with interested parties",work is continuing on other various transactions
pdtb-wsj_1373-8,wsj_1373,6,and,else,agreed to acquire Krysalis's assets,"will start shipping commercial quantities of its first chips, including a 4-kilobit memory, next year"
pdtb-wsj_1720-10,wsj_1720,7,and,else,It also will buy about $91.7 million of assets,the FDIC will advance $31.8 million to the assuming bank
pdtb-wsj_2384-23,wsj_2384,8,although,else,The Treasury was locked in a battle over international economic policy,at that time it was with West German officials rather than the Federal Reserve
pdtb-wsj_2362-24,wsj_2362,9,and,else,earnings in their home markets have come under pressure from increasingly tight-fisted defense ministries,"Middle East sales, a traditional mainstay for both companies' exports, have been hurt by five years of weak oil prices"
pdtb-wsj_0790-44,wsj_0790,0,but,else,"unlike a writer such as Gabriel Garcia Marquez, who has a distinctive Latin voice, Mr. Mahfouz's style offers little that can be labeled ""Egyptian","the familiarity of his style also makes his work accessible, as the streets of Cairo come alive for the Western reader as vividly as Dickens's London or Dostoevski's St. Petersburg"
pdtb-wsj_2433-36,wsj_2433,1,in addition,else,"they will work together on energy-, environmental- and fair-trade-related issues and conduct seminars on topics of mutual interest","Fulbright & Jaworski's Washington, D.C., office will play a key role as the firms work together on regulatory issues, particularly natural-gas exports, for their clients"
pdtb-wsj_0301-15,wsj_0301,2,by,else,the Fed influences the rate,adding or draining reserves from the banking system
pdtb-wsj_1289-1,wsj_1289,3,also,else,Harken said it still is awaiting a response to its offer from Tesoro's board,Harken said that its financing from Bankers Trust Co. has been extended until Dec. 15 to give Tesoro's board time to consider the offer at a Tesoro board meeting scheduled for mid-November
pdtb-wsj_2025-2,wsj_2025,4,and,else,"is ""looking at options now",may put some things into the schedule by mid-season
pdtb-wsj_0326-28,wsj_0326,5,but,else,Many marketers say Philip Morris's approach will be effective,they agree that the ads' implied smoking message is unmistakable
pdtb-wsj_1634-190,wsj_1634,6,and,else,Mr. Guber and Mr. Peters refuse to concede that they may have made a tactical error in accepting the Sony offer before taking it up with Warner,they say there are plenty of precedents in Hollywood for letting people out of contracts
pdtb-wsj_2366-11,wsj_2366,7,and,else,"Overall, though, the South and West still outpace the Northeast and Midwest",fast-growing states like Florida and California ensure that the pattern will continue
pdtb-wsj_0975-56,wsj_0975,8,but,else,"the business and scientific community is overreacting to what the agency merely meant to be ""ideas for discussion","when agencies like the NIH circulate guidelines, they've often already formulated policy"
pdtb-wsj_0515-29,wsj_0515,9,also,else,"For decades, psyllium husk has been the main ingredient in such laxatives as Procter & Gamble Co. 's Metamucil, the top-selling brand in the U.S., and Ciba-Geigy Corp. 's Fiberall",soluble fibers lower cholesterol levels in the blood
pdtb-wsj_0184-2,wsj_0184,0,in addition,else,"it will offer an early retirement package to as many as 1,100 employees in a cost-cutting move expected to result in a fourth-quarter charge",Upjohn is offering a one-time retirement bonus equal to six months of base pay
pdtb-wsj_2030-2,wsj_2030,1,but,else,which are still undeveloped,which the petroleum industry has been touting as a solution for automobile pollution that is choking urban areas
pdtb-wsj_0525-16,wsj_0525,2,as,sync,Stock-index funds have grown in popularity over the past decade,pension funds and other institutional investors have sought a low-cost way to match the performance of the stock market as a whole
pdtb-wsj_1037-78,wsj_1037,3,not just but also,else,The expansion is aimed at meeting demand,at expanding the company's market share to 30% from 27% currently
pdtb-wsj_2125-10,wsj_2125,4,but,else,Competition from third parties who have cash and are prepared to buy has always existed and will continue,"when prices were crazy, it was even harder to do an LBO"
pdtb-wsj_0113-15,wsj_0113,5,also,else,"At the same time, export demand for U.S. wheat, corn and other commodities strengthened","Farmers benefited from strong livestock prices, as the nation's cattle inventory dropped close to a 30-year low"
pdtb-wsj_2149-11,wsj_2149,6,and,else,surveys the view,"thereby provides a self-portrait, a credo and the author's metaphor for the aesthetic of the novel we're reading"
pdtb-wsj_0121-61,wsj_0121,7,when,precede,"he had just recouped the $5,000 he lost in the 1987 crash",he lost more money last Oct. 13
pdtb-wsj_1410-1,wsj_1410,8,meanwhile,sync,"With the collapse of the talks Friday, European analysts expect Ford to intensify its pursuit of British luxury car maker Jaguar PLC",Saab is left to continue its search for an ally to shore up its sagging car business
pdtb-wsj_1456-11,wsj_1456,9,while,else,seasonal factors are likely to hinder Burlington Air from matching third-quarter results in the fourth quarter,"the tone"" of domestic and international air-freight markets remains sound"
pdtb-wsj_1267-134,wsj_1267,0,and,else,had a feel for public sentiment,used that to advantage
pdtb-wsj_0116-16,wsj_0116,1,but,else,is his company's first with an auto maker,"hopefully {will be} the first of many"" in the company's effort to promote its green card as ""the total car-care card"
pdtb-wsj_0743-5,wsj_0743,2,and,else,shared results from this route swap,followed rules on ticket pricing
pdtb-wsj_0239-67,wsj_0239,3,finally,precede,"Back in the chase car, we drove around some more, got stuck in a ditch, enlisted the aid of a local farmer to get out the trailer hitch and pull us out of the ditch",We rendezvoused with our balloon
pdtb-wsj_0766-16,wsj_0766,4,and,else,demolish unstable buildings,clear sites for future construction
pdtb-wsj_0576-65,wsj_0576,5,and,else,come from the West,are not suitable to our culture
pdtb-wsj_2058-11,wsj_2058,6,by,else,spreads,boring into other computers contacted through networks
pdtb-wsj_0267-79,wsj_0267,7,and,else,walked up to him after the courtroom had cleared,suggested a kickback
pdtb-wsj_2424-0,wsj_2424,8,and,else,"Giant, a Beverly Hills, Calif., collection of companies that is controlled by Hollywood producer Burt Sugarman, didn't give a reason for halting its plan to acquire the airline",Aspen officials couldn't be reached for comment
pdtb-wsj_0075-14,wsj_0075,9,and,else,be auctioned Thursday,"mature Aug. 15, 2019"
pdtb-wsj_0782-18,wsj_0782,0,also,else,"Bethlehem Steel Corp. has agreed in principle to form a joint venture with the world's second-largest steelmaker, Usinor-Sacilor of France, to modernize a portion of Bethlehem's ailing BethForge division",Bethlehem is working with the United Steelworkers union to consolidate BethForge's two machine shops and four heat-treatment facilities of the press-forge operations
pdtb-wsj_1387-0,wsj_1387,1,but,else,Yet another political scandal is racking Japan,this time it's hurting opposition as well as ruling-party members
pdtb-wsj_2239-57,wsj_2239,2,while,else,"Thus, higher bidding narrows the investor's return",lower bidding widens it
pdtb-wsj_0775-0,wsj_0775,3,and,else,"affect about 3,000 workers",eliminate production of 700 cars
pdtb-wsj_2250-47,wsj_2250,4,and,else,must be mailed to a handful of processors,may take a week or more to be processed and returned
pdtb-wsj_0518-0,wsj_0518,5,then,precede,"Small businesses say a recent trend is like a dream come true: more-affordable rates for employee-health insurance, initially at least",they wake up to a nightmare
pdtb-wsj_0658-3,wsj_0658,6,but,else,He said Gulf Canada will likely report an extraordinary gain from the sale in the fourth quarter,he wouldn't offer a specific estimate
pdtb-wsj_1453-28,wsj_1453,7,while,sync,"By comparison, global asset allocation funds have turned in an average total return of about 19%",domestic flexible portfolios are up about 17%
pdtb-wsj_0274-40,wsj_0274,8,but,else,"As a result, Japanese investors steered clear of the mortgage securities",they didn't lose touch with the U.S. issuers
pdtb-wsj_0214-55,wsj_0214,9,while,sync,"he vividly recounts getting the Red Sox's Carl Yastrzemski to pop out to end the 1975 World Series, and repeating the feat against the Yankees' Roy White in 1976",sipping a beer after practice
pdtb-wsj_1449-20,wsj_1449,0,still,else,"the acknowledged losses mean net asset backing is in the red to the tune of 53 Australian cents a share, vs. positive asset backing of A$1.92 a share a year ago","Having fully considered all aspects of the company's state of affairs and future cash flows, the directors confirm absolutely that the company is solvent"
pdtb-wsj_0758-101,wsj_0758,1,but,else,"In response to the letters, Mr. Thomson usually sends an autographed photo with a polite note, and rarely arranges a rendezvous","when Betsy Engelken wrote him, saying she could stop near his New Jersey home, it seemed different"
pdtb-wsj_0633-91,wsj_0633,2,also,else,who had done so much,who was a manic-depressive
pdtb-wsj_0804-18,wsj_0804,3,even though,else,teachers for the most part teach in English,it is a foreign language for most Philippine children
pdtb-wsj_1037-44,wsj_1037,4,for example,else,"Even in the short run, the investment boom could exacerbate a disturbing trend",Japanese auto makers are increasing their production capacity in the U.S
pdtb-wsj_0041-1,wsj_0041,5,but,else,"The irony is that the attack commercial, after getting a boost in last year's presidential campaign, has come of age in an off-off election year with only a few contests scattered across the country","in the three leading political contests of 1989, the negative ads have reached new levels of hostility"
pdtb-wsj_2265-70,wsj_2265,6,as,sync,which recently began seeking copper elsewhere,its inventories shrank
pdtb-wsj_1948-8,wsj_1948,7,meanwhile,sync,"At Bear Stearns Cos., for example, the 15 executive officers led by Chairman Alan ""Ace"" Greenberg got a pay increase to $35.9 million for the 14-month period ended June 30 from $22.9 million for the 12 months ended April 30, 1988",Bear Stearns's 650 stock and bond salesmen saw thinner paychecks over the past year
pdtb-wsj_0578-55,wsj_0578,8,and,else,running,having an equity position in
pdtb-wsj_0569-11,wsj_0569,9,but,else,"In February 1988, for example, Merrill Lynch's weekly commentary announced that ""the economy is likely to fall into recession in early 1989",this September he took a detour if not a U-turn
pdtb-wsj_0409-93,wsj_0409,0,however,else,membership revenues will rise about 5% this year from last year's $5 billion,"the group is considering offering ""a behavior-modification course, similar to a smoking-cessation program, to teach people ways to stay with it"
pdtb-wsj_0488-16,wsj_0488,1,however,else,"According to one London-based analyst, even higher interest rates won't help the pound if Britain's government continues to appear unstable",One U.S. trader dismissed sterling doomsayers while acknowledging there is little immediate upside potential for the U.K. unit
pdtb-wsj_1317-70,wsj_1317,2,and,else,some clients and analysts expressed concern that Mr. Phillips isn't as well-known to many clients,some analysts questioned whether Mr. Phillips would have the skills Ogilvy needs to turn the agency around
pdtb-wsj_0931-16,wsj_0931,3,but,else,I transmitted my conversations to the White House,I was not acting as a messenger
pdtb-wsj_1696-4,wsj_1696,4,as,sync,The action came,"Congress sent to President Bush a fiscal 1990 bill providing an estimated $156.7 billion for the Departments of Labor, Education, Health and Human Services"
pdtb-wsj_1568-36,wsj_1568,5,in fact,else,most of the truly big scams in Orange County seem to originate in Newport Beach or one of the other well-heeled communities that surround this sliver-like city that hooks around a point of land on the California coast south of Los Angeles,"sophisticated big-bucks boiler-room scams are known generically among law-enforcement types as ""Newport Beach"" operations"
pdtb-wsj_0335-0,wsj_0335,6,and,else,Federal and state thrift examiners said they saw evidence of criminal wrongdoing in the collapse of Lincoln Savings & Loan Association,"a California regulator described an attempted ""whitewash"" by deputies of chief federal regulator Danny Wall"
pdtb-wsj_1319-23,wsj_1319,7,also,else,the new bid in part simply reflects the continuing rivalry between France's two largest investment banking groups,It reflects the broader pressure on companies in Europe to keep up as the European Community prepares to reduce internal trade barriers by 1992
pdtb-wsj_1287-16,wsj_1287,8,also,else,"Rather than just send out marketing people to knock on customers' doors, IBM is making several hundred of its own manufacturing people available to discuss specific needs",IBM's manufacturing staff will be able to provide software that IBM has developed internally and will be able to form teams with a customer to jointly solve manufacturing problems
pdtb-wsj_0173-6,wsj_0173,9,but,else,the company's fortunes plunged,"Coleco bounced back with the introduction of the Cabbage Patch dolls, whose sales hit $600 million in 1985"
pdtb-wsj_0984-54,wsj_0984,0,and,else,ordered the foyer done in a different plaid planting,made the landscape architects study a book on tartans
pdtb-wsj_1540-25,wsj_1540,1,and,else,posted a widened quarterly loss,slashed its dividend in half
pdtb-wsj_1218-14,wsj_1218,2,for example,else,such embryo diagnosis can be used by couples at high risk of passing a genetic defect to a child,"infertile couples who have the woman's eggs fertilized in the test tube usually have several eggs fertilized at a time. When the fertilized cells divide to eight cells, a single cell from each embryo can be tested for genetic defects. A healthy embryo can be picked for implantation and defective ones discarded"
pdtb-wsj_1797-20,wsj_1797,3,except,else,ban abortions after 24 weeks of pregnancy,avert the death of the mother
pdtb-wsj_1128-35,wsj_1128,4,though,else,"The scare over Alar, a growth regulator that makes apples redder and crunchier but may be carcinogenic, made consumers shy away from the Delicious",they were less affected than the McIntosh
