id,fname,fold,connective,label,text1,text2
pdtb-wsj_0208-12-r,wsj_0208,8,when,sync,a mysterious office fire was set just before Congress sent accountants to trace U.S. funds,The personal antics of agency Director Amadou-Mahtar M'Bow drew much attention
pdtb-wsj_0996-14-r,wsj_0996,9,before,else,the Same shall take Effect,shall be approved by him
pdtb-wsj_2239-2-r,wsj_2239,0,once,else,Friday's flight to quality was no longer needed,the stock market found its legs
pdtb-wsj_2201-50-r,wsj_2201,1,then,else,closing up more than 88 points,fluctuating
pdtb-wsj_1017-12-r,wsj_1017,2,after,else,"By a lopsided 97-1 margin, the Senate approved the measure",attaching further provisions sought by the influential California delegation
pdtb-wsj_2227-39-r,wsj_2227,3,when,sync,Two years ago the NAHB lobbied for the $19 billion omnibus housing bill,"the organization ""basically dropped out of the taxpayers' coalition"
pdtb-wsj_0988-1-r,wsj_0988,4,previously,else,"In a rare package sale of its real estate, K mart Corp., Troy, Mich., has sold 17 of its strip shopping centers to a limited partnership led by New York developer Philip Pilevsky, according to sources familiar with the transaction","K mart had announced it would report its third consecutive decline in quarterly earnings for the period ended yesterday, the same day the real estate deal was completed"
pdtb-wsj_2379-0-r,wsj_2379,5,as,sync,stock prices plummeted and trading activity escalated,some phone calls to market makers in over-the-counter stocks went unanswered
pdtb-wsj_1099-100-r,wsj_1099,6,as long as,sync,"it provides a good return and ""not a day longer",investing in steel
pdtb-wsj_0573-3-r,wsj_0573,7,at the same time,sync,"personal income was held down by the effects of Hurricane Hugo, which tore through parts of North and South Carolina in late September",Personal spending grew 0.2% in September to a $3.526 trillion annual rate
pdtb-wsj_1480-68-r,wsj_1480,8,before,else,dropping his bid Wednesday,who had pursued UAL
pdtb-wsj_0990-0-r,wsj_0990,9,then,else,suddenly revived and was passed by the House,was considered dead
pdtb-wsj_1873-6-r,wsj_1873,0,when,else,be given to patients by their doctors,the medicines are prescribed
pdtb-wsj_2124-4-r,wsj_2124,1,after,else,"he bought ""a narrow list of stocks"" yesterday",sitting with 20% of his fund in cash before Friday's sell-off
pdtb-wsj_0359-5-r,wsj_0359,2,when,sync,inflation is high,"After all, gold prices usually soar"
pdtb-wsj_0767-7-r,wsj_0767,3,then,else,"by a separate 4-0 vote, it chose the narrowest possible grounds to strike down a different discount plan, called Tariff 15, that AT&T offered to Holiday Corp","By a 4-0 vote, it allowed AT&T to continue offering special discount packages to big customers, called Tariff 12"
pdtb-wsj_2214-9-r,wsj_2214,4,before,else,such contracts are concluded,the Canadian restrictions must be removed
pdtb-wsj_1464-6-r,wsj_1464,5,when,else,bond yields jumped and prices tumbled,it became clear that rates had stabilized and that the Fed's credit-easing policy was on hold
pdtb-wsj_0279-11-r,wsj_0279,6,then,else,submitted bills to Gulf Power,made contributions from 1982 to 1984 to various funds for political candidates
pdtb-wsj_0766-46-r,wsj_0766,7,when,sync,the earthquake rocked northern California last week,"Aetna senior claims executives from the San Francisco area were at the company's Hartford, Conn., headquarters for additional training on how to handle major catastrophes, including earthquakes"
pdtb-wsj_2104-47-r,wsj_2104,8,meanwhile,sync,they were still hesitant about accepting Citicorp's latest proposal,"of interest expressed by buy-out funds including Kohlberg Kravis Roberts & Co. and Forstmann Little & Co., as well as by Robert Bass, Morgan Stanley's buy-out fund, and Pan Am Corp"
pdtb-wsj_1154-55-r,wsj_1154,9,once,else,"the big-souled German maestro with the shaky nerves offered a limpid, flowing performance that in its unswagged and unswaggering approach was totally at odds with the staging",she did so
pdtb-wsj_2045-61-r,wsj_2045,0,while,sync,wheat prices settled mixed,Corn futures prices rose slightly
pdtb-wsj_2321-23-r,wsj_2321,1,when,sync,she met the local press for the first time on Friday,"Mrs. Hills firmly reiterated the need for progress in removing barriers to trade in forest products, satellites and supercomputers, three areas targeted under the Super 301 provision of the 1988 trade bill"
pdtb-wsj_0701-10-r,wsj_0701,2,while,sync,"net income was estimated at 12 billion yen, up from 11.95 billion yen","Pretax profit was estimated at 23.0 billion yen, down from 25.51 billion yen"
pdtb-wsj_1698-3-r,wsj_1698,3,before,else,I kill again,Stop me
pdtb-wsj_1037-107-r,wsj_1037,4,when,sync,a new plant starts up next year,raise Lexus exports
pdtb-wsj_2264-8-r,wsj_2264,5,since,else,SWAPO has enjoyed favorable Western media treatment,"the U.N. General Assembly declared it the ""sole, authentic representative"" of Namibia's people in"
pdtb-wsj_1844-68-r,wsj_1844,6,previously,else,"Chesebrough-Pond's Inc., Greenwich, Conn., awarded its Faberge hair care accounts to J. Walter Thompson, New York","The accounts were handled at Bozell, New York"
pdtb-wsj_1122-1-r,wsj_1122,7,after,else,some officials talked of perhaps adding a penny to the state gasoline tax or raising property taxes,Hurricane Hugo battered South Carolina
pdtb-wsj_2381-10-r,wsj_2381,8,when,sync,the panic was the worst,for going out and buying stocks
pdtb-wsj_1562-31-r,wsj_1562,9,once,else,buy or sell an investment,the price reaches a certain level
pdtb-wsj_1203-19-r,wsj_1203,0,then,else,yesterday couldn't climb above that level,fell below that level on Monday
pdtb-wsj_1423-19-r,wsj_1423,1,when,sync,her appeal was argued before the Missouri Court of Appeals,Last week her lawyer also relied on the preamble
pdtb-wsj_0439-0-r,wsj_0439,2,when,else,some Western observers assumed Mikhail Gorbachev had launched the Soviet Union on a course that would lead inevitably to the creation of a market economy,the Supreme Soviet passed laws on workers' rights in May 1987 and on self-managing cooperatives a year later
pdtb-wsj_2172-51-r,wsj_2172,3,meanwhile,sync,"Citicorp and Chase Manhattan Corp., the two lead lenders on the UAL buy-out, met with other banks yesterday to determine if they would be willing to finance the buy-out at a lower price","he was dropping it ""in light of the recent change in market conditions."" He said he might now sell his AMR stake, buy more shares, or make another offer at a lower price"
pdtb-wsj_0186-42-r,wsj_0186,4,when,else,then expressing surprise,thieves walk by to scoop it up
pdtb-wsj_2013-129-r,wsj_2013,5,after,else,U.S. Attorney Jack Eskenazi pleaded with Justice Department officials in Washington to let the indictment proceed,prodding from Mr. Sanford
pdtb-wsj_1568-29-r,wsj_1568,6,then,else,vanish,use the telephone to extract money from the gullible and the greedy
pdtb-wsj_0771-53-r,wsj_0771,7,before,else,he goes ahead,that is something the president ought to know
pdtb-wsj_0610-30-r,wsj_0610,8,as,sync,we regain our leadership level where we have been,we will look at resuming our involvement with our plan
pdtb-wsj_0027-3-r,wsj_0027,9,until,else,a more satisfactory level of profit is achieved and maintained,Mr. Stronach will direct an effort to reduce overhead and curb capital spending
pdtb-wsj_1467-12-r,wsj_1467,0,earlier,else,Japan agreed to enforce a decision by an international wildlife conference to ban all trade in ivory,Japan had said it might file a reservation against the ivory ban decided by ballot at the 103-nation United Nations Conference on International Trade in Endangered Species in Switzerland last week
pdtb-wsj_1315-14-r,wsj_1315,1,once,else,they stay,they are in the building
pdtb-wsj_0464-29-r,wsj_0464,2,as,sync,its American depository receipts gained 1/4 to 11 7/8 on volume of 1.2 million shares and Daimler-Benz joined the list of companies interested in the British car maker,Jaguar assumed its recently customary place on the OTC most active list
pdtb-wsj_1525-26-r,wsj_1525,3,when,sync,"the trust failed to sell a state-owned commercial bank, Associated Bank, for the minimum price of 671 million pesos ($31 million)",October's troubles began
pdtb-wsj_2165-11-r,wsj_2165,4,once,else,she called brokers to tell them,she figured out the Quotron numbers were wrong
pdtb-wsj_2413-56-r,wsj_2413,5,when,sync,the stock market fell,"Treasury Undersecretary David Mulford, for instance, was at a meeting of the Business Council in Hot Springs, Va"
pdtb-wsj_1939-4-r,wsj_1939,6,after,else,which had seemed in the bag,it passed the House overwhelmingly earlier in the month
pdtb-wsj_2142-27-r,wsj_2142,7,later,else,called back to reverse the switches,called early in the morning to switch money from stock funds to money market funds
pdtb-wsj_2205-53-r,wsj_2205,8,as,sync,most patrons watched the latest market statistics on television,Conversation was subdued
pdtb-wsj_1776-1-r,wsj_1776,9,when,sync,the company last considered adding the equipment two years ago,it estimated the cost at $21 million to $22 million
pdtb-wsj_1284-48-r,wsj_1284,0,once,else,For public participation follows and repression becomes difficult to reimpose,information flows
pdtb-wsj_1878-0-r,wsj_1878,1,as,sync,the citizens of San Francisco and surrounding communities began assessing the damage from Tuesday's devastating earthquake,NBC News began assessing the damage from what some said was a failure to provide comprehensive coverage in the earthquake's initial moments
pdtb-wsj_1305-35-r,wsj_1305,2,when,else,he lost much of his credibility with that group,he teamed up with the pilot union
pdtb-wsj_0286-13-r,wsj_0286,3,in the end,else,top management decided to follow the voice of the younger generation,We had lots of internal debate about this one
pdtb-wsj_1550-24-r,wsj_1550,4,when,else,his skepticism of the Utah claims was initially confirmed,his first experiments last spring failed to produce results
pdtb-wsj_2067-2-r,wsj_2067,5,later,else,"however, the company agreed to meet on Monday with the Seattle Professional Engineering Employees Association after a federal mediator intervened, according to the union","Boeing Co., already struck by its Machinists union, briefly called off contract talks with its engineers and labeled their demands ""grossly excessive"
pdtb-wsj_0039-25-r,wsj_0039,6,then,else,"the Artist is put in charge of returning a two-year-old waif (Nicole Alysia), whose father has been murdered by thugs, to her mother",He is his own man
pdtb-wsj_2239-41-r,wsj_2239,7,when,else,bonds prices fell as the stock market regained strength,the market opened here
pdtb-wsj_1411-110-r,wsj_1411,8,meanwhile,sync,"The NFL Players Association contends that athletes are paid a wage commensurate with their ability to draw fans, and that some owners are in financial trouble because of poor business management, not players' salaries","tackle the problem, NFL owners have proposed setting a rookie wage scale to try to rein in salaries"
pdtb-wsj_1469-0-r,wsj_1469,9,when,sync,the massacre in Tiananmen Square on June 4 and subsequent events tugged the belt far tighter,The imposition of austerity measures already had begun to pinch
pdtb-wsj_2221-0-r,wsj_2221,0,when,sync,stocks dive,"Individual investors, investment firms and arbitragers who speculate in the stocks of takeover candidates can suffer liquidity and payment problems"
pdtb-wsj_2232-24-r,wsj_2232,1,as,sync,the 49 Big Board specialist firms in charge of keeping the market orderly groped to find buy orders from major brokerage firms,More stocks opened over the ensuing half hour
pdtb-wsj_2265-62-r,wsj_2265,2,as,sync,traders took note of the stock market's partial recovery yesterday,Indeed futures prices firmed up again
pdtb-wsj_1154-21-r,wsj_1154,3,as,sync,the sets started to roll around once more,Hold on to those funny braids! you wanted to caution her
pdtb-wsj_2033-42-r,wsj_2033,4,when,else,"the trustee of the individual retirement account must file forms 5498 reporting market values relating to the decedent and each beneficiary, with copies to the executor and beneficiaries",AN IRA OWNER dies
pdtb-wsj_1878-1-r,wsj_1878,5,while,sync,rival ABC News outstripped the competition in live coverage of the event by sheer luck,NBC News was unable to get its signal out of San Francisco for the first hour after the quake
pdtb-wsj_0464-7-r,wsj_0464,6,meanwhile,sync,"the index of the 100 biggest non-financial stocks, the Nasdaq 100, gained 0.47 to 438.15","The Nasdaq bank index fell 5.00 to 432.61, while the insurance index fell 3.56 to 528.56, and the ""other finance"" index dropped 3.27 to 529.32. The largest financial issues, as measured by the Nasdaq financial index, tumbled 3.23 to"
pdtb-wsj_0936-13-r,wsj_0936,7,when,sync,he was on the board,he felt that he had a great deal of power
pdtb-wsj_1490-2-r,wsj_1490,8,in the meantime,sync,the question faced by investors is: What is UAL stock worth,The arbs may recoup some of their paper losses if the UAL deal gets patched up again
pdtb-wsj_0436-12-r,wsj_0436,9,after,else,issued a response yesterday,a copy of the proposal was made public by bondholders
pdtb-wsj_0638-13-r,wsj_0638,0,as,sync,Texas Instruments begins marketing two 14-pound laptop PCs with 20 megabyte and 40 megabyte hard drives,Now that is about to change
pdtb-wsj_1411-33-r,wsj_1411,1,after,else,the 47-year-old Mr. Jones set about his own round of team cuts,"buying 66% of the team from H.R. ""Bum"" Bright for $145 million, and mindful of the Cowboys' ragged bottom line"
pdtb-wsj_0286-107-r,wsj_0286,2,when,else,I got worried,I saw the Lexus sales projections
pdtb-wsj_1303-22-r,wsj_1303,3,after,else,how he successfully bid for the opportunity to sell portions of 20 U.S. corporate bond issues,some training at Salomon Brothers Inc
pdtb-wsj_2453-5-r,wsj_2453,4,later,else,"Intel succumbed to the stock market's plunge, closing at $31.75, down $2.125","Intel's stock rose in early over-the-counter trading Friday, as investors appeared relieved that the company's income from continuing operations was only slightly below the second quarter's earnings of $99.3 million, or 53 cents a share, and that sales actually exceeded the $747.3 million for the second period"
pdtb-wsj_1962-35-r,wsj_1962,5,before,else,the February option expires,which would be received
pdtb-wsj_1586-15-r,wsj_1586,6,since,else,Import competition for U.S. furs has risen sharply,"furriers started aggressively marketing ""working-girl mink"" and similar lower-priced imported furs in recent years"
pdtb-wsj_1866-5-r,wsj_1866,7,then,else,came the frightening 190-point plunge in the Dow Jones Industrial Average and a new wave of stock-market volatility,"until last Friday, it seemed those efforts were starting to pay off"
pdtb-wsj_1429-6-r,wsj_1429,8,when,else,the navy is prepared to take Rafales to replace them,the F-18s wear out
pdtb-wsj_1208-106-r,wsj_1208,9,after,else,Vista Chemical rose 1 3/8 to 38 5/8,"Bear Stearns added the stock to the firm's buy list, citing recent price weakness"
pdtb-wsj_0561-42-r,wsj_0561,0,before,else,stomping their cross-bay rivals,flattened the Toronto Blue Jays four games to one for the American League pennant
pdtb-wsj_0257-39-r,wsj_0257,1,when,sync,the hacker moved,Mr. Stoll moved too
pdtb-wsj_1373-15-r,wsj_1373,2,while,sync,today's non-volatile chips -- such as electronically erasable programmable read-only memory chips -- can't be used in a computer's central memory,ferroelectric chips accept data at very high speeds
pdtb-wsj_0496-3-r,wsj_0496,3,when,sync,it announced the planned breakup in May,Cray Research said development costs of several competing projects were squeezing its earnings growth
pdtb-wsj_1272-48-r,wsj_1272,4,as soon as,sync,humans would have,from resigning
pdtb-wsj_1916-0-r,wsj_1916,5,as,sync,rescue workers began the gruesome task of trying to extract as many as 250 victims from beneath the concrete slabs of the double-deck Nimitz Freeway in Oakland,That was the question structural engineers and California transportation officials were asking themselves yesterday
pdtb-wsj_0961-17-r,wsj_0961,6,thereafter,else,"""whatever losses are incurred in the pursuing of price stability would surely be more than made up in increased output",whatever losses are incurred in the pursuing of price stability
pdtb-wsj_2061-20-r,wsj_2061,7,as,sync,big stock-index arbitrage sell programs pushed prices lower,"In the first hour of trading, about one million shares a minute changed hands on the Big Board"
pdtb-wsj_1797-50-r,wsj_1797,8,at the same time,sync,"abortion foes have developed a national legislative strategy, deciding to move on what Jacki Ragan, the National Right to Life Committee's director of state organizational development, calls ""reasonable measures that an overwhelming mainstream majority of Americans support","This legislative activity comes as both sides are undertaking new mobilization efforts, plunging into gubernatorial races in Virginia and New Jersey, and girding for next autumn's state elections"
pdtb-wsj_0574-2-r,wsj_0574,9,then,else,CRA said that it was looking for a partner for the mine,RA acquired the Howick coal mine Oct. 20
pdtb-wsj_1815-4-r,wsj_1815,0,while,sync,some measures of the nation's economic well-being improved modestly in 1988,the fruits of prosperity were shared less equitably than the year before
pdtb-wsj_0686-0-r,wsj_0686,1,while,sync,revamping the Pentagon budget to move more than $450 million from foreign bases to home-state projects,cuts spending for new installations by 16%
pdtb-wsj_0267-75-r,wsj_0267,2,when,sync,"Mr. Green won a $240,000 verdict in a land condemnation case against the state in June 1983","Judge O'Kicki unexpectedly awarded him an additional $100,000"
pdtb-wsj_1320-61-r,wsj_1320,3,while,sync,the December wheat contract rose three-quarters of a cent to $4.0775 a bushel,"On the Chicago Board of Trade, soybeans for November delivery closed at $5.63 a bushel, down half a cent"
pdtb-wsj_1442-56-r,wsj_1442,4,before,else,stabilizing,fall another 20%
pdtb-wsj_1490-46-r,wsj_1490,5,in the meantime,sync,the arbs are bleeding,Some analysts don't expect a quick revival of any takeover by the pilots
pdtb-wsj_1241-0-r,wsj_1241,6,while,sync,imports from the U.S. soared 26% to $11.56 billion,South Korean exports to the U.S. during the period fell 1.6% from a year ago to $15.06 billion
pdtb-wsj_2034-51-r,wsj_2034,7,when,sync,the bikes first entered mass production in 1981,they were dismissed as a fad
pdtb-wsj_0741-29-r,wsj_0741,8,when,else,I couldn't resist,the Rothschilds called
pdtb-wsj_0942-20-r,wsj_0942,9,then,else,"that, together with existing tariffs would be phased out over 10 years",by converting certain non-tariff barriers into tariffs
pdtb-wsj_2347-11-r,wsj_2347,0,as,sync,the court's new five-member conservative majority continues to solidify,"Now, however victories for the liberals are rare"
pdtb-wsj_0117-14-r,wsj_0117,1,as,sync,interest rates rose,municipalities owed the banks more than the banks were paying them
pdtb-wsj_1305-42-r,wsj_1305,2,after,else,"Until the collapse of this bid, Mr. Wolf was regarded as one of the nation's savviest airline executives",engineering turnarounds of Tiger International Inc. and Republic Airlines
pdtb-wsj_2250-59-r,wsj_2250,3,after,else,The kit was introduced,retailers noticed numerous requests from parents for children's photography equipment
pdtb-wsj_1137-18-r,wsj_1137,4,when,sync,they reapportion their districts after the 1990 census,every other municipality and state in the country will face this issue
pdtb-wsj_1525-42-r,wsj_1525,5,after,else,"As it stands now, the government would continue to hold 45% of Picop",the 36% stake is sold
pdtb-wsj_2328-2-r,wsj_2328,6,when,sync,"persuading it to buy $284 million in high-yield, high-risk junk bonds",by concealing their relationship
pdtb-wsj_0036-58-r,wsj_0036,7,when,sync,demand is stronger than suppliers can handle and delivery times lengthen,prices tend to rise
pdtb-wsj_1634-153-r,wsj_1634,8,when,else,"In July a year later, Warner agreed to release the producers from their old contract","Messrs. Guber, Peters and Sugarman made a $100 million offer to buy 25% of MGM/UA"
pdtb-wsj_2444-52-r,wsj_2444,9,when,else,business and consumer confidence will return,Denver's regional economy begins to grow faster
pdtb-wsj_1963-2-r,wsj_1963,0,before,else,the negotiations with the Senate began,by getting an agreement from House committee chairmen under which they would drop items that wouldn't reduce the fiscal 1990 budget deficit from the House-passed bill
pdtb-wsj_2040-7-r,wsj_2040,1,in,sync,approving of the move,"Step up to the plate and take the big swing. Get the problem behind you and don't look back,"" said James J. McDermott, analyst at Keefe, Bruyette & Woods"
pdtb-wsj_0027-4-r,wsj_0027,2,as,sync,the automotive industry enters a downturn,An ambitious expansion has left Magna with excess capacity and a heavy debt load
pdtb-wsj_1936-46-r,wsj_1936,3,before,else,the end of the first act,the audience gets the joke and begins to laugh
pdtb-wsj_2041-44-r,wsj_2041,4,subsequently,else,many of his statements on the issue in Parliament were proven wrong by documentary evidence,denied by Mr. Gandhi's administration
pdtb-wsj_1121-49-r,wsj_1121,5,then,else,"someone decided to try broken-down earthmoving equipment that, inexplicably, held against the waves","Engineers first used concrete blocks to bolster the barrier, but the ocean tossed them aside like driftwood"
pdtb-wsj_2153-11-r,wsj_2153,6,while,sync,posing cost and environmental headaches,Those massive structures effectively locked out all but deep-pocketed giants from steelmaking
pdtb-wsj_2161-4-r,wsj_2161,7,with,sync,a jazz-piano tape playing softly in the background,the soothing hands of Sabina Vidunas begin to work on Ms. Foster's neck and shoulders
pdtb-wsj_0415-9-r,wsj_0415,8,after,else,the moderate to conservative Mr. Collor has slipped to about 30% in the polls from a high of about 43% only a few weeks ago,building up a commanding lead
pdtb-wsj_1669-14-r,wsj_1669,9,after,else,The package was brought to the House,it was introduced
pdtb-wsj_0742-41-r,wsj_0742,0,before,else,the advent of futures,trading baskets of stocks began in the 1970s
pdtb-wsj_2153-54-r,wsj_2153,1,when,sync,Detroit began talking about plastic-bodied cars,For example the American Iron and Steel Institute began a major lobbying effort to show auto makers how they could use steel more efficiently by simply redesigning how a car door is assembled
pdtb-wsj_1622-1-r,wsj_1622,2,when,sync,things are quiet (low volatility),the structures on which markets stand can be relatively inefficient and still perform their functions adequately
pdtb-wsj_1778-50-r,wsj_1778,3,as,sync,I passed the Chevron refinery before crossing the Richmond-San Rafael Bridge,There was a horrible smell of gas
pdtb-wsj_1761-45-r,wsj_1761,4,as,sync,more and more banks tighten their lending requirements,Takeover activity will slow down
pdtb-wsj_1121-35-r,wsj_1121,5,when,sync,Last year the rising Orange River threatened to swamp the course,the same engineers who are pushing back the Atlantic rushed to build a wall to hold back the flood
pdtb-wsj_1879-5-r,wsj_1879,6,before,else,turning the thrift over to federal regulators,Pinnacle West may have to inject between $300 million and $400 million into the MeraBank unit
pdtb-wsj_0818-48-r,wsj_0818,7,meanwhile,sync,overseas auto operations are on track to exceed last year's record full-year net of $2.7 billion,"In one breakdown, GM attributed half of its net to its two big technology units, Electronic Data Systems Corp. and GM Hughes Electronics Corp"
pdtb-wsj_0687-25-r,wsj_0687,8,when,sync,"the vocal right-wingers and the school boards, mayors and legislators prohibit schools from teaching the two ways (abstinence or contraceptives) of decreasing teen pregnancy",Should we focus on the region's infant-mortality rate
pdtb-wsj_0335-4-r,wsj_0335,9,before,else,federal authorities seized it earlier this year,"Lincoln's principal owner, Charles Keating Jr., and his family drew off at least $34 million from the thrift in salaries, bonuses and proceeds from securities sales"
pdtb-wsj_1578-72-r,wsj_1578,0,while,sync,Hasbro gained 1 to 21 7/8 on the American Stock Exchange,"Mattel added 1 1/4 to 19 5/8, Tonka firmed 1 to 18 1/2 and Lewis Galoob Toys rose 7/8 to 13 5/8 on the Big Board"
pdtb-wsj_1121-44-r,wsj_1121,1,when,else,it is moved northward,the mining in front of the wall is complete
pdtb-wsj_0655-4-r,wsj_0655,2,as,sync,they were slipping from the agendas of their most ardent supporters,"Mr. Ortega's threat over the weekend to end a 19-month cease-fire with the rebels seeking to topple him, effectively elevated the Contras as a policy priority"
pdtb-wsj_0465-8-r,wsj_0465,3,when,sync,functioning normally,they make proteins that hold a cell's growth in check
pdtb-wsj_2276-64-r,wsj_2276,4,when,sync,its price is falling,A computer screen displaying 100 blue-chip stocks colors each one red
pdtb-wsj_2433-37-r,wsj_2433,5,as,sync,"the firms work together on regulatory issues, particularly natural-gas exports, for their clients","In addition, Fulbright & Jaworski's Washington, D.C., office will play a key role"
pdtb-wsj_0363-3-r,wsj_0363,6,previously,else,"Over the past two years, the Fed has given a handful of banks' securities affiliates permission to underwrite and deal in a variety of corporate, asset-backed and municipal securities",that had been the sole domain of securities firms
pdtb-wsj_1927-17-r,wsj_1927,7,while,sync,remaining rigid in all the others,Mr. Bork was willing to stretch the Constitution in one area (free speech)
pdtb-wsj_1628-20-r,wsj_1628,8,when,sync,last week the Senate passed a deficit-reduction bill that didn't contain a capital-gains provision,Mr. Mitchell's first victory came
pdtb-wsj_0465-29-r,wsj_0465,9,when,sync,he was only two months old,having lost an eye to the rare tumor
pdtb-wsj_1572-77-r,wsj_1572,0,after,else,"he and his wife, Lily, warmed to the investment pitches of a penny-stock peddler from Stuart-James Co. in Atlanta","the broker told them he, too, had once worked with Lockheed"
pdtb-wsj_1267-25-r,wsj_1267,1,meanwhile,sync,competitors are being spawned almost daily,"Largely as a result, Litigation Sciences has more than doubled in size in the past two years"
pdtb-wsj_2067-6-r,wsj_2067,2,meanwhile,sync,"a federal mediator is scheduled to meet today with Boeing officials and representatives of 55,000 striking Machinists","Later, however, the company agreed to meet on Monday with the Seattle Professional Engineering Employees Association after a federal mediator intervened, according to the union"
pdtb-wsj_2300-46-r,wsj_2300,3,as,else,"Now, at 3:07, one of the market's post-crash ""reforms"" took hold","the S&P 500 futures contract had plunged 12 points, equivalent to around a 100-point drop in the Dow industrials"
pdtb-wsj_1286-68-r,wsj_1286,4,afterward,else,the difference is quickly washed away,very early exposure to schooling improves performance in the first grade
pdtb-wsj_1353-31-r,wsj_1353,5,after,else,Lebanon's Gen. Aoun placed Christian military forces on alert in case of renewed fighting with Syrian-backed Moslems,Lebanon's two main Shiite militias rejected an Arab-sponsored peace accord
pdtb-wsj_1099-20-r,wsj_1099,6,after,else,"In 1986, Mr. Roderick adroitly dodged Mr. Icahn's first bullet",the takeover specialist had built up an 11.4% stake
pdtb-wsj_0902-2-r,wsj_0902,7,as,sync,related computer technology gains in sophistication and quality,the U.S. market is strengthening
pdtb-wsj_0692-9-r,wsj_0692,8,until,else,strategists come down from their ivory tower and learn to work in the real world of limited budgets and uncertain futures,This won't happen
pdtb-wsj_1213-8-r,wsj_1213,9,before,else,it was too late,"Some retail accounts, such as commercial banks and pension funds, wanted to get on the bandwagon"
pdtb-wsj_0403-1-r,wsj_0403,0,when,sync,we notice around our airport A holding pattern for witches,Air-traffic problems This time of year leave us in stitches
pdtb-wsj_1172-28-r,wsj_1172,1,while,sync,September exports rose to #8.43 billion,imports shot up to #10.37 billion
pdtb-wsj_0772-9-r,wsj_0772,2,when,else,Yet I buried him in the church cemetery of a small Missouri town,my youngest child died two years ago
pdtb-wsj_1376-18-r,wsj_1376,3,when,sync,all of a sudden I saw a woman's backside coming up the steps on the second floor and she was wearing sequined slacks,I was having a drink in Sardi's
pdtb-wsj_1128-88-r,wsj_1128,4,as,sync,"growers bred them more for looks, and to satisfy supermarket chains' demands of long-term storage",the Red went into decline
pdtb-wsj_2019-45-r,wsj_2019,5,after,else,CoreStates Financial slipped 3/8 to 43 1/8 in active trading,reporting that third-quarter earnings improved to $1.27 a share from $1.15 a share a year earlier
pdtb-wsj_1860-17-r,wsj_1860,6,since,else,"the rest ""dropped by the wayside",the share price went above #4 ($6.30) a share
pdtb-wsj_1332-18-r,wsj_1332,7,before,else,any out-of-state banks enter the fray,buy smaller banks to control markets
pdtb-wsj_0109-0-r,wsj_0109,8,in,sync,reshaping the troubled food company,wield
pdtb-wsj_0999-51-r,wsj_0999,9,when,else,Listeners turned to radios run on batteries for news,the San Francisco earthquake and Hurricane Hugo cut power lines
pdtb-wsj_1424-56-r,wsj_1424,0,while,sync,the State Department positions itself for the post-Barre period in Somalia,"it should continue to back former President Carter's well-intentioned role as a mediator between Mr. Mengistu and the Eritrean guerrillas in Ethiopia, while concomitantly opening up channels of communications with the Tigrean rebels through neighboring Sudan"
pdtb-wsj_1566-27-r,wsj_1566,1,until,else,"I entered it in late 1988, at which time it posted the first negative compound annual growth rate in years",which was booming
pdtb-wsj_1065-49-r,wsj_1065,2,previously,else,"For the past six years, Mr. Menell, 43 years old, served as vice president for government affairs at American Express","He was staff director and counsel for the Senate committee on banking, housing and urban affairs"
pdtb-wsj_1682-37-r,wsj_1682,3,after,else,liberals now probably won't put up a major struggle against him,mulling a fight
pdtb-wsj_1490-41-r,wsj_1490,4,before,else,airline industry fundamentals deteriorated during the past month,"Unfortunately, all those estimates came"
pdtb-wsj_2205-69-r,wsj_2205,5,as,else,"The MMI has gone better,"" shouted one trader at about 3:15 London time",the U.S. Major Markets Index contract suddenly indicated a turnabout
pdtb-wsj_2202-24-r,wsj_2202,6,until,else,it dives beneath the lunging bat,which looks like a fastball
pdtb-wsj_1337-37-r,wsj_1337,7,until,else,the DAX has closed that gap,how long it will take
pdtb-wsj_2314-3-r,wsj_2314,8,as,sync,annual profit grew fivefold in two years,The company outpaced much of the chemical industry
pdtb-wsj_1335-0-r,wsj_1335,9,as,sync,foreign-exchange dealers awaited fresh economic news that they hope will jolt the U.S. unit out of its narrow ranges,The dollar weakened in indecisive trading
pdtb-wsj_0583-11-r,wsj_0583,0,while,sync,Japanese companies have acquired hundreds of foreign companies,by all accounts foreign companies have bought only a relative handful of Japanese companies this year
pdtb-wsj_1586-46-r,wsj_1586,1,next,else,he will be testing pictured embroidery (called kalega) made in the Far East,"Inspired by imports, Mr. Rosen now makes fur muffs, hats and flings. This year he produced a men's line and offers dyed furs in red, cherry red, violet, royal blue and forest green. He has leather jackets from Turkey that are lined with eel skin and topped off with raccoon-skin collars. From Asia, he has mink jackets with floral patterns made by using different colored furs"
pdtb-wsj_1856-7-r,wsj_1856,2,after,else,she dropped Pepperidge Farm and started buying brands free of such oils,she heard about the artery-clogging hazards of tropical oils in many cookies
pdtb-wsj_2021-4-r,wsj_2021,3,then,else,the 20th century saw the evolution of private-sector wonder drugs,Medicine in the 19th century was dedicated mostly to combating sepsis and diagnostic analysis
pdtb-wsj_1273-14-r,wsj_1273,4,when,sync,"he opened a recent Merrill Lynch statement and found that the CD's ""estimated current market value"" had plummeted by $9,000 in a month",The tip-off came
pdtb-wsj_2232-33-r,wsj_2232,5,until,else,the market stabilized,some of the big program trading firms would hold off
pdtb-wsj_1164-18-r,wsj_1164,6,then,else,withdrew,met the $38
