id,fname,fold,connective,label,text1,text2
pdtb-wsj_1266-6-r,wsj_1266,4,then,else,"Massive withdrawals followed and there was a brief rescue attempt, with political undertones, including $1.77 billion in Federal Reserve loans","The crisis had peaked on May 10, 1974, when the bank disclosed ""severe"" foreign-exchange losses due to ""unauthorized"" trading"
pdtb-wsj_1367-111-r,wsj_1367,5,then,else,"Mr. Volokh soon found work in his field, but Ms. Volokh refused the obvious and available occupation-as translatorfor a Russian who spoke fluent English","Their visa came in relatively short order, and they moved to Los Angeles"
pdtb-wsj_0300-25-r,wsj_0300,6,when,else,he is more specific,Pressed on the matter
pdtb-wsj_1270-31-r,wsj_1270,7,then,else,writing in the new one,crossing out the old code
pdtb-wsj_2265-23-r,wsj_2265,8,meanwhile,sync,Silver performed quietly,platinum behaved independently
pdtb-wsj_1817-11-r,wsj_1817,9,then,else,never let them escape,trapped these primordial gases
pdtb-wsj_1986-14-r,wsj_1986,0,then,else,in a neighborly spirit hit both the Gutfreunds and the building with a $35 million lawsuit,obtained an injunction to prevent any future hoisting of trees
pdtb-wsj_1671-63-r,wsj_1671,1,previously,else,"Democracy is forcing the abortion debate toward healthy compromise, toward the unpolarizing middle","Roe v. Wade pre-empted political debate, so the extremes blossomed"
pdtb-wsj_2345-22-r,wsj_2345,2,then,else,"said: ""No comment",smiled broadly
pdtb-wsj_1943-8-r,wsj_1943,3,previously,else,"The TVA, in fact, decided to proceed with the bond offering following an agreement last week with the Financing Bank",The Treasury contended that TVA couldn't borrow from both it and the public debt market
pdtb-wsj_1157-22-r,wsj_1157,4,then,else,"sold six months later, as soon as allowed",purchased through the exercise of stock options
pdtb-wsj_1778-11-r,wsj_1778,5,then,else,I felt the temblor begin,I was in my favorite watering hole
pdtb-wsj_0660-0-r,wsj_0660,6,then,else,"The tender offer will be followed by the sale of all of Erbamont's assets, subject to all of its liabilities, to Montedison","Under the pact, Montedision will make a $37-a-share tender offer for Erbamont stock outstanding"
pdtb-wsj_1457-41-r,wsj_1457,7,later,else,"Mr. Mason left the campaign after telling reporters Mr. Dinkins is ""a fancy 'shvartzer' with a moustache",that he turned to comedian Jackie Mason for help with Jewish voters
pdtb-wsj_2381-19-r,wsj_2381,8,then,else,I'll be buying again,I was buying at the close (Friday)
pdtb-wsj_1069-4-r,wsj_1069,9,while,sync,Revenues climbed 18% to $289 million from $245.3 million,"In the nine months, net income slid 21% to $28.4 million, or 33 cents a share, from $36 million, or 42 cents a share"
pdtb-wsj_1880-0-r,wsj_1880,0,subsequently,else,Shares of the new partnership would trade on an exchange like a stock,"Under the proposal by Equitec, a financially troubled real-estate syndicator, New York-based Hallwood Group Inc. would replace Equitec as the newly formed master limited partnership's general partner and manager"
pdtb-wsj_0049-22-r,wsj_0049,1,meanwhile,sync,Justice officials hadn't any knowledge of the IRS's actions in the last week,he declined to say why the letters were sent to lawyers now
pdtb-wsj_1634-108-r,wsj_1634,2,then,else,Peter will take the kernel of that idea and make it grow into something specific,"Jon Peters will come barreling into a room, say he's got a great idea, and be gone"
pdtb-wsj_1640-7-r,wsj_1640,3,then,else,They need only position themselves near a company's satellite dish and wait,if they spend a few thousand dollars for a commercially available microwave receiver with amplifier and a VCR recorder
pdtb-wsj_2013-116-r,wsj_2013,4,then,else,"Dade County and federal authorities, learning that he intended to fly through Miami, made plans to arrest him on the gun-running charges as soon as he hit U.S. soil",Mr. Noriega made plans to fly to Washington for a meeting with his counterpart at the Pentagon
pdtb-wsj_1568-39-r,wsj_1568,5,then,else,"Thus falsely reassured, investors sent $11.4 million to the Newport Beach company, most of which was diverted to unauthorized uses","In one ingenious recent example of a Newport Beach boiler room, prospective investors in Capital Trust Inc. were allegedly told that their investment in precious metals was insured against losses ""caused by employees due to dishonesty, destruction or disappearance,"" according to an indictment handed up by a federal grand jury in Los Angeles last month"
pdtb-wsj_1927-29-r,wsj_1927,6,then,else,held it,chose the battlefield
pdtb-wsj_0564-8-r,wsj_0564,7,earlier,else,This will be his return on an original investment of between 50 million Swiss francs and 80 million Swiss francs,"Mr. Rey bought a controlling stake in Inspectorate for 18 million Swiss francs in 1982, building up the little-known engineering company with European and U.S. acquisitions"
pdtb-wsj_2013-91-r,wsj_2013,8,then,else,"He became Gen. Torrijos's inseparable shadow, and the holder of all Panama's secrets",He rose to chief of intelligence in Panama's socalled G-2 in 1970 after providing populist dictator Torrijos the critical support to defeat a coup attempt against him a year earlier
pdtb-wsj_1436-8-r,wsj_1436,9,meanwhile,sync,Three other Haagen shopping centers in the Watts area are doing almost as well,The Watts mall has annual sales of more than $350 per leasable square foot; the figure for a comparable suburban shopping center would be $200
pdtb-wsj_0351-39-r,wsj_0351,0,while,sync,The discount rate on six-month Treasury bills fell slightly to 7.60% for a bond-equivalent yield of 7.99%,The discount rate on three-month Treasury bills rose slightly from the average rate at Monday's auction to 7.79% for a bond-equivalent yield of 8.04%
pdtb-wsj_0640-11-r,wsj_0640,1,while,sync,"Massachusetts, which has lost jobs in the computer and defense-related industries, was the weakest link in bleak New England","El Paso, Austin and Fort Worth, the three strongest retail markets in the nation, are all located in Texas, where employment grew a relatively strong 2%"
pdtb-wsj_1694-3-r,wsj_1694,2,before,else,setting the stock market rolling from the opening bell,Treasury-bond prices immediately rallied
pdtb-wsj_1154-104-r,wsj_1154,3,then,else,"Under an agreement signed last June, the Soviets will help Iran in oil exploration and other areas in return for exports of Iranian natural gas",Three Soviet government officials will visit Tehran next month for talks
pdtb-wsj_1086-3-r,wsj_1086,4,then,else,start shipping four-megabit dynamic random-access memory chips by mid-1991,begin construction by year end
pdtb-wsj_1506-23-r,wsj_1506,5,then,else,stretched into last October,were initiated by the administration in July 1988
pdtb-wsj_0303-1-r,wsj_0303,6,subsequently,else,"Now, the White House has decided to accept the higher wage over only two years","Earlier this year, President Bush made a final ""take-it-or-leave it"" offer on the minimum wage: an increase to $4.25 an hour over three years, and only if accompanied by a lower wage for the first six months of a job"
pdtb-wsj_2013-81-r,wsj_2013,7,then,else,laughing at them,Mr. Noriega would order them all to take off their clothes and run around the courtyard naked
pdtb-wsj_0214-79-r,wsj_0214,8,while,sync,savoring the fat sound of the well-hit line drive that bounces off the center field wall,"Still, ""how sweet it is,"" he says"
pdtb-wsj_1935-56-r,wsj_1935,9,then,else,"Perhaps, considering the value of our time, we will be unable to patronize their establishments in the post-Hugo era",The businesses subscribing to Mr. Laband's effective price system will be remembered when normalcy returns
pdtb-wsj_1146-39-r,wsj_1146,0,meanwhile,sync,"The farmer at the next truck shouts, ""Wheat! It's nice","Like the others, it is loaded with rye, wheat and oats in sacks labeled ""Asbestos. Made in U.S.S.R"
pdtb-wsj_0413-100-r,wsj_0413,1,while,sync,"praying in Latin, urging the demon to split",Father McKenna moves through the house
pdtb-wsj_1774-3-r,wsj_1774,2,while,sync,Revenue fell to $1.04 billion from $1.07 billion,"Net income rose to a record $155.3 million, or 83 cents a share, from $134.8 million, or 72 cents a share"
pdtb-wsj_0818-35-r,wsj_0818,3,while,sync,Sales were flat at $7.88 billion,"Its $309 million, or $1.32 a share, gain from the sale of 75 million Mitsubishi shares made net $331 million, or $1.42 a share"
pdtb-wsj_1122-53-r,wsj_1122,4,then,else,He plans to tell clients to pay certain fees directly to the foundation instead of to him,So he has arranged for a university foundation to set up a scholarship fund for undergraduate engineering students
pdtb-wsj_2044-15-r,wsj_2044,5,then,else,brushed aside amendments seeking to cut the total package or steer it away from direct aid to political parties,took shape yesterday
pdtb-wsj_1507-13-r,wsj_1507,6,then,else,Dreyfus moved to the $1 price after the SEC set standards -- an average 120-day maturity of high-grade paper -- that are still the rule,"When Dreyfus started the first advertising-backed retail fund in February 1974, it was priced at $10 a share"
pdtb-wsj_1127-1-r,wsj_1127,7,previously,else,Mr. Shaffer takes primary responsibility for the electronic and technical-services group,He had been group vice president of the electronic-publishing group
pdtb-wsj_0799-3-r,wsj_0799,8,then,else,"The troubles continued in this year's first half, when profit plunged 81% to $302,000",Iverson's earnings plunged 70% to $1.2 million
pdtb-wsj_2032-29-r,wsj_2032,9,while,sync,"Flanked by flight attendants, pilots and gate agents dressed in spiffy new blue uniforms",they said Eastern has exceeded its operational goals and is filling its seats
pdtb-wsj_1131-80-r,wsj_1131,0,simultaneously,sync,reduce the current deficit,ensure the same flow of resources
pdtb-wsj_0771-32-r,wsj_0771,1,then,else,"By October, when the committee rejected a much more modest covert proposal, even the administration was agreeing little should be done",So the administration dropped it
pdtb-wsj_1397-85-r,wsj_1397,2,then,else,walks away,turns
pdtb-wsj_2326-8-r,wsj_2326,3,meanwhile,sync,Italian President Francesco Cossiga promised a quick investigation into whether Olivetti broke Cocom rules,"A State Department spokesman acknowledged that the U.S. is discussing the allegations with the Italian government and Cocom, but declined to confirm any details"
pdtb-wsj_0809-0-r,wsj_0809,4,previously,else,"Michael Grobstein, 46 years old, was named vice chairman for planning, marketing and industry services, a new post","Mr. Grobstein had been a vice chairman of Ernst & Whinney, an accounting firm that merged with rival Arthur Young in July to form Ernst & Young, a major accounting, tax and management consulting firm"
pdtb-wsj_1397-78-r,wsj_1397,5,when,else,he pulls out his crumpled piece of paper and tries to talk,Asked to say a few words
pdtb-wsj_1549-26-r,wsj_1549,6,then,else,"The worker's tart reply: ""It's more than just travel","At one point, he asked a worker whether he thought East Germans were fleeing the country because of restrictive travel policies"
pdtb-wsj_0589-50-r,wsj_0589,7,eventually,else,"As the trend continues, demand for mass-market items that are high quality but only mid-priced -- particularly skin-care products -- is expected to increase",That figure has been inching up for several years
pdtb-wsj_1328-0-r,wsj_1328,8,after,else,"Manville now sells fiberglass, forest products, minerals and industrial goods",having rid itself of asbestos
pdtb-wsj_0719-8-r,wsj_0719,9,then,else,The firm did the trade in seconds on the London stock exchange's SEAQ automated-quotation system,"a frustrated Scottish Amicable fund manager finally tossed down her phone in disgust and called James Capel & Co., a London brokerage firm"
pdtb-wsj_1567-14-r,wsj_1567,0,then,else,start planning,hang up a shingle
pdtb-wsj_1026-52-r,wsj_1026,1,then,else,selling it when the price climbs more than 74 cents,"buying cotton toward the bottom of the current trading range, around 71 cents"
pdtb-wsj_1970-13-r,wsj_1970,2,then,else,The slide continued until the record 508-point market drop on Oct. 19,"On Oct. 14 of that year, the announcement of an unusually large August trade deficit helped trigger a steep market decline"
pdtb-wsj_2013-183-r,wsj_2013,3,while,sync,this time working virtually without impediment,Lawyers in Miami prepared to have him indicted on drug charges in February 1988
pdtb-wsj_0265-11-r,wsj_0265,4,then,else,loaned Healthcare $9 million,"purchased stock and warrants for $500,000"
pdtb-wsj_1655-21-r,wsj_1655,5,in the meantime,sync,Two men have a conversation behind one of the windows of the cafe on the corner of the boulevard,The lonely woman walks on in the direction of the Plaza de Alonso Martinez
pdtb-wsj_2303-16-r,wsj_2303,6,thereafter,else,"The company grew modestly until 1986, when a majority position in Hooker Corp. was acquired by Australian developer George Herscu, currently Hooker's chairman",L.J. Hooker was a small home-building company based in Atlanta in 1979 when Mr. Simpson was hired to push it into commercial development
pdtb-wsj_1849-15-r,wsj_1849,7,then,else,That same calculation saw profit rates fall to 4.6% in the recession year 1982 and the supposed miracle that followed has seen the profit rate rise only to 8.1% in 1986 and 8% in 1987,Government statistics in fact show that the profit rate peaked in 1965 at 17.2%
pdtb-wsj_1453-15-r,wsj_1453,8,while,sync,Flexible portfolio funds declined at about half the rate of stock funds,"Gold-oriented funds, for instance posted an average decline of 1.15%"
pdtb-wsj_1405-11-r,wsj_1405,9,then,else,serving as an honest broker in distilling that information for the president,"gathering the views of the State Department, Pentagon and intelligence community"
pdtb-wsj_1314-10-r,wsj_1314,0,then,else,the second thing you do is sell your over-leveraged companies,the first thing you do is sell your cyclical stocks
pdtb-wsj_1315-1-r,wsj_1315,1,previously,else,Chicago's new school chief is the hard-nosed Ted Kimbrough,"At his old job in Compton, Calif., he took a bitter teachers' strike and nearly came to blows with a school-board member"
pdtb-wsj_1817-49-r,wsj_1817,2,then,else,"In December, the shuttle Columbia will try to retrieve a satellite that's been in orbit for nearly five years measuring the deleterious effects of space on materials and instruments","Next month, NASA plans to launch a satellite to study cosmic rays dating from the birth of the universe"
pdtb-wsj_0702-4-r,wsj_0702,3,then,else,"In 1987, it sold a 2.5% stake in the Veslefrikk field to the Swedish national oil company","In 1986, Unocal sold a 7.5% stake in the Veslefrikk field to Deutsche Erdolversorgungs G.m.b. H., a West German oil company, for an undisclosed amount"
pdtb-wsj_1711-0-r,wsj_1711,4,while,sync,Revenue rose 40% to 13.32 billion francs from 9.53 billion,Dumez said group profit after payments to minority interests rose to 252 million francs ($40.1 million) from 148 million a year earlier
pdtb-wsj_0996-60-r,wsj_0996,5,then,else,get to work,take the Constitution in one hand and a budget ax in the other
pdtb-wsj_0345-51-r,wsj_0345,6,while,sync,Armstrong added 1/8 to 39 1/8,"Shaw Industries, which agreed to acquire Armstrong World Industries' carpet operations for an undisclosed price, rose 2 1/4 to 26 1/8"
pdtb-wsj_2142-43-r,wsj_2142,7,then,else,the market stabilized the firm sold the bonds,That way We didn't have to sell securities in a sloppy market
pdtb-wsj_1957-56-r,wsj_1957,8,earlier,else,"Amstrad, a British computer hardware and communications equipment maker, eased 4 to 47",It announced a 52% plunge in pretax profit for the latest year
pdtb-wsj_1435-17-r,wsj_1435,9,meanwhile,sync,"Nearby, five temporary residents of the school shelter sit on stools, having their necks and backs kneaded by volunteer masseuses",She bursts into tears and walks away
pdtb-wsj_1055-24-r,wsj_1055,0,while,sync,Apple Computer dropped 1 1/8 to 46 1/2 on one million shares,"Among active stocks, MCI Communications rose 7/8 to 43 on 2.2 million shares, Mentor Graphics added 1/8 to 16 3/8 on turnover of 1.5 million shares"
pdtb-wsj_0162-6-r,wsj_0162,1,meanwhile,sync,The Dow Jones Equity Market Index gained 0.99 to 319.75 and the New York Stock Exchange Composite Index went up 0.60 to 188.84,Standard & Poor's 500-Stock Index added 0.84 to 341.20; the rise was equivalent to a gain of about six points in the industrial average
pdtb-wsj_1157-4-r,wsj_1157,2,then,else,"In June, the company agreed to settle for $18 million several lawsuits related to its sales practices, without admitting or denying the charges","Last March, this newspaper reported on widespread allegations that the company misled many customers into purchasing more credit-data services than needed"
pdtb-wsj_2415-19-r,wsj_2415,3,then,else,sell shares gradually during rallies,Wait for the market to bounce back
pdtb-wsj_1094-41-r,wsj_1094,4,then,else,"My position is well-known and well-stated,"" he replied",Ten days ago he was asked to amplify the reasons behind his anti-abortion stance
pdtb-wsj_1657-29-r,wsj_1657,5,while,sync,Visiting Nicaragua,he praised the Sandinistas for their electoral system and chided the Bush administration for not rewarding the Sandinistas
pdtb-wsj_0978-13-r,wsj_0978,6,then,else,"The broker winning the business doesn't charge commissions, but instead profits by buying or selling for less than the overall package price","make buy or sell moves, the firm solicits Wall Street brokerage houses a day or so in advance, looking for the best package price to carry out the trades"
pdtb-wsj_1490-26-r,wsj_1490,7,then,else,"The pilots could borrow against the value of their concessions, using the proceeds to buy back stock from the public and give themselves the majority control they have been seeking",One way out of that dilemma could be a partial recapitalization in which the pilots would wind up sharing the value of their concessions with public shareholders
pdtb-wsj_2168-18-r,wsj_2168,8,then,else,"The market hovered near Friday's closing price of 328.85 for about a half hour, moving several index points higher or lower in seconds, then broke higher and didn't look back","several traders quickly stepped up and bid for contracts, driving prices sharply higher"
pdtb-wsj_1657-61-r,wsj_1657,9,when,else,President Arias voiced expectations of direct U.S. action,Questioned in Washington about what would happen if his much-heralded peace plan would fail
pdtb-wsj_0914-0-r,wsj_0914,0,subsequently,else,it wants shareholders to approve the split,its board has approved a 1-for-10 reverse stock split
pdtb-wsj_0062-39-r,wsj_0062,1,then,else,$150 million in 1991,valued at more than $75 million in 1990
pdtb-wsj_0578-16-r,wsj_0578,2,then,else,"Thursday, a judge is scheduled to rule on Warner's motion seeking to block the Guber-Peters duo from going to Columbia","Tomorrow, Warner will file another batch of documents contending that ""the essence of everything these guys are saying is basically lies"
pdtb-wsj_0515-69-r,wsj_0515,3,meanwhile,sync,"His brother, Parkhaji, whose head is swathed in a gorgeous crimson turban, nods vigorous assent",Maybe I'll plant castor-oil seeds
pdtb-wsj_1394-9-r,wsj_1394,4,then,else,headed for the nearest bar,gotten the thing on the ground
pdtb-wsj_0488-21-r,wsj_0488,5,afterwards,else,closing higher in late trade,The dollar began yesterday on a firm note in Tokyo
pdtb-wsj_0259-4-r,wsj_0259,6,then,else,The borrowing to raise these funds would be paid off as assets of sick thrifts are sold,The RTC has projected that it will require between $50 billion to $100 billion in temporary working capital
pdtb-wsj_0415-53-r,wsj_0415,7,meanwhile,sync,"The 67-year-old Mr. Brizola has been vague about his intentions and often inflammatory in his rhetoric, but analysts say he probably would be pragmatic",his inexperience raises doubts that he would have the political power to carry them out
pdtb-wsj_2161-49-r,wsj_2161,8,then,else,brought them to a halt,learned about the sessions
pdtb-wsj_1337-13-r,wsj_1337,9,then,else,"shifting their attention to some midsize companies such as Aoki Corp., Tobishima and Maeda","Investors took profits on major construction shares, which advanced last week"
pdtb-wsj_1515-35-r,wsj_1515,0,while,sync,waiting for people to bring me ideas,not managing by sitting back with a cigar
pdtb-wsj_1432-35-r,wsj_1432,1,then,else,routing continuing passengers onto a flight on the U.S. carrier,flying into American Airlines' Los Angeles hub
pdtb-wsj_1171-18-r,wsj_1171,2,while,sync,cooling down with a carton of apple juice after the close yesterday,"Options traders, arbitrage traders -- everyone,"" said Mr. Bates"
pdtb-wsj_1411-8-r,wsj_1411,3,then,else,fires a 21-yard pass -- straight into the hands of an Atlanta defensive back,steps back
pdtb-wsj_1367-109-r,wsj_1367,4,then,else,they moved to Los Angeles,Their visa came in relatively short order
pdtb-wsj_1760-2-r,wsj_1760,5,then,else,is surrounded by black attendants,pulls into the Shell station
pdtb-wsj_1218-8-r,wsj_1218,6,then,else,its DNA extracted,One cell was teased out
pdtb-wsj_0286-46-r,wsj_0286,7,subsequently,else,"One engineer developed a ""crab car"" that moves sideways","Later, Nissan borrowed other Honda practices, including an engineering ""idea contest"" to promote inventiveness"
pdtb-wsj_2230-21-r,wsj_2230,8,while,sync,"The broader Tokyo Stock Price Index sank 45.66, or 1.7%, to 2600.88","At the close, the Nikkei average of 225 stocks stood at 34468.69, down 647.33 points, or 1.8%"
pdtb-wsj_1932-3-r,wsj_1932,9,subsequently,else,The rally spread into European markets,market players overnight in Tokyo began bidding up oil prices
pdtb-wsj_2040-27-r,wsj_2040,0,while,sync,Non-interest income fell slightly to $191.9 million from $193.3 million,"As a result, Wells Fargo's net interest income rose $36.3 million, or 7%, to $537 million for the quarter"
pdtb-wsj_1562-57-r,wsj_1562,1,then,else,As soon as the market trades at the specified price the floor broker will fill it at the best possible price,"However, unlike a buy-stop order, a buy market-if-touched order is entered at a price below the current price, while a sell market-if-touched order is entered at a price above it"
pdtb-wsj_0213-1-r,wsj_0213,2,previously,else,"He will be in charge of research, equity sales and trading, and the syndicate operation of Rothschild",Mr. Conlon was executive vice president and director of the equity division of the international division of Nikko Securities Co
pdtb-wsj_1317-17-r,wsj_1317,3,meanwhile,sync,"Alexander Brody, 56, will take on the newly created position of president of the world-wide agency and chief executive of its international operations","Mr. Roman will be succeeded as the head of Ogilvy's flagship ad agency, Ogilvy & Mather Worldwide, by Graham Phillips, 50, who had been president of North American operations and who, like Mr. Sorrell, is British"
pdtb-wsj_1469-61-r,wsj_1469,4,previously,else,"Another reason for the intensity of the trade problems is that Beijing has extended the current clampdown on imports beyond the usual target of consumer products to include steel, chemical fertilizers and plastics","These have been among the country's leading imports, particularly last year when there were shortages that led many traders to buy heavily and pay dearly"
pdtb-wsj_1728-4-r,wsj_1728,5,meanwhile,sync,"The dollar finished mixed, while gold declined",The rally brought the gain so far this week to about 114 points
pdtb-wsj_0155-13-r,wsj_0155,6,meanwhile,sync,"Its 1989-90 exports were expected to total 645,000 tons in contrast to shipments of 1.5 million tons in","During the current crop year, Brazil was expected to produce 6.9 million tons of sugar, a drop from 8.1 million tons in 1988-89"
pdtb-wsj_1603-74-r,wsj_1603,7,at the same time,sync,appalled by the dark side of life it uncovered,electrified by the paper's audacity
pdtb-wsj_0730-13-r,wsj_0730,8,then,else,"made off with $2,000 and 280 blank tickets",stabbed him in the back
pdtb-wsj_2343-11-r,wsj_2343,9,when,sync,young,Rosie died
pdtb-wsj_1057-97-r,wsj_1057,0,then,else,gave it to sports negotiators,sealed it in an envelope
pdtb-wsj_1875-145-r,wsj_1875,1,then,else,released on bail of S$1 million,charged in a subordinate court
pdtb-wsj_0451-8-r,wsj_0451,2,then,else,securely reinstalled,removed
pdtb-wsj_1435-15-r,wsj_1435,3,then,else,walks away,bursts into tears
pdtb-wsj_1174-6-r,wsj_1174,4,now,else,he is using the money to help buy a 45-acre horse farm,he sold all his stocks a week before the market plummeted 190 points on Oct. 13
pdtb-wsj_1778-107-r,wsj_1778,5,while,sync,shivering as if it were 20 below zero until he got there,waiting and praying for Merrill to come home
pdtb-wsj_2210-46-r,wsj_2210,6,ultimately,else,"The CAC General Index ended down 5.4% at 523.6, a drop of 29.6 points from Friday",Late buying gave the Paris Bourse a parachute after its free fall early in the day
pdtb-wsj_0291-2-r,wsj_0291,7,then,else,"expire Dec. 31, 1990",become effective this Dec. 1
pdtb-wsj_0766-29-r,wsj_0766,8,then,else,starts to pack what can be salvaged from the kitchen,sweeps broken dishes and shattered glass from a countertop
pdtb-wsj_1469-11-r,wsj_1469,9,then,else,"when no orders were logged in August and September, manager Donald Lai became convinced that business would be bad for many months",At first it attributed the slump to temporary business disruptions
pdtb-wsj_2063-16-r,wsj_2063,0,while,sync,"The yield on six-month T-bills fell to 7.82% on Monday, from 8.01% the week before","Six-month CDs of $50,000 and less yielded an average 8.02% in the week ended Tuesday, down from 8.10%, according to Banxquote"
pdtb-wsj_1149-15-r,wsj_1149,1,then,else,verdict later,sentence first
pdtb-wsj_0445-55-r,wsj_0445,2,while,sync,"In Japan, about 1% are linked","In the U.S., one-fifth of the office PCs are hooked up to some sort of network"
pdtb-wsj_1055-1-r,wsj_1055,3,then,else,moved on in moderate trading,dusted itself off
pdtb-wsj_1334-5-r,wsj_1334,4,previously,else,"Also, the broker-dealer subsidiary, Integrated Resources Equity Corp., was renamed Royal Alliance Associates Inc","Because of Integrated's widely reported troubles, the unit's representatives had been requesting a name change"
pdtb-wsj_0305-6-r,wsj_0305,5,then,else,worked as a security officer for several large companies,started his career as an Air Force investigator
pdtb-wsj_0273-8-r,wsj_0273,6,previously,else,"Separately, a federal judge hearing Mr. Hunt's bankruptcy case yesterday turned down a proposed $65.7 million settlement between Mr. Hunt and Minpeco S.A., another major creditor in the case",The Peruvian minerals concern had been seeking a claim of $251 million against Mr. Hunt
pdtb-wsj_1828-4-r,wsj_1828,7,as,sync,Sales rose to $406 million from $356 million the year earlier,"For the nine months, net of $38.5 million, or 92 cents a share, trailed the year earlier's $49.9 million, or $1.08 a share"
pdtb-wsj_1270-10-r,wsj_1270,8,while,sync,Similar proposals were defeated in at least 15 other states,Only two states -- Vermont and Washington -- this year joined five others requiring private employers to grant leaves of absence to employees with newborn or adopted infants
pdtb-wsj_1549-54-r,wsj_1549,9,at the same time,sync,"East Germans remember a comment a few years ago by Kurt Hager, the government's top ideologist, that just because a neighbor hangs new wallpaper, there's no reason to change your own",Television last week carried a new report on East Berlin's main wallpaper factory and the need to boost production
pdtb-wsj_2053-4-r,wsj_2053,0,then,else,"you say, `Who are the leaders? Who is going to carry the water",you look around
pdtb-wsj_2200-10-r,wsj_2200,1,subsequently,else,That debt would be paid off as the assets are sold,"the RTC also requires ""working"" capital to maintain the bad assets of thrifts that are sold"
pdtb-wsj_1041-10-r,wsj_1041,2,then,else,transmitted it to two of her children,contracted the AIDS virus through a blood transfusion
pdtb-wsj_1122-40-r,wsj_1122,3,then,else,sold in different years to the same buyer,split in two
pdtb-wsj_0343-17-r,wsj_0343,4,when,else,Treasury Undersecretary Robert Glauber told a congressional hearing that the administration would give up its demand for the capital-gains tax cut if faced with a potential default,"Pressed by Chairman Dan Rostenkowski (D., Ill.) of the House Ways and Means Committee"
pdtb-wsj_2044-39-r,wsj_2044,5,then,else,"the conference added 15 more valued at $8 million to ostensibly preserve ""balance"" between the House and Senate",the two houses had separately approved a total of 27 projects valued at $20 million
pdtb-wsj_1778-155-r,wsj_1778,6,then,else,"said, ""Good morning""",sat up
pdtb-wsj_1778-116-r,wsj_1778,7,then,else,the building started shaking like crazy,"I was just sitting down to meet with some new therapy clients, a couple"
pdtb-wsj_0450-9-r,wsj_0450,8,then,else,"the waiting man, apparently innocent of knowledge that the kylix was stolen, agreed to release it","confirm Mr. Guy's identification, Sotheby's and IFAR exchanged photos by fax"
pdtb-wsj_1267-97-r,wsj_1267,9,then,else,remove,identify
pdtb-wsj_0100-37-r,wsj_0100,0,then,else,"Mr. Hahn began selling non-core businesses, such as oil and gas and chemicals","Taking over as chief executive officer in 1983, he inherited a company that was mired in debt and hurt by a recession-inspired slide in its building-products business"
pdtb-wsj_0585-19-r,wsj_0585,1,then,else,"Market makers, to cut costs, slashed inventories of stocks they keep on hand to sell investors when other holders aren't selling","That's largely because of defensive measures they adopted after the 1987 crash, when individual investors fled the market and trading activity dwindled"
pdtb-wsj_1234-1-r,wsj_1234,2,previously,else,"Mr. Koenig will build the corporate-finance and investment-banking business of Gruntal, which has primarily been a retail-based firm","He was chairman and co-chief executive officer of Ladenburg, Thalmann & Co. until July, when he was named co-chairman of the investment-banking firm along with Howard L. Blum Jr., who then became the sole chief executive"
pdtb-wsj_0569-30-r,wsj_0569,3,while,sync,Carrying the new message on the road,Mr. Straszheim meets confrontation that often occurs in inverse proportion to the size of the client
pdtb-wsj_1121-16-r,wsj_1121,4,then,else,"When the Germans lost World War I, they lost Namibia to South Africa and the diamonds to Ernest Oppenheimer, patriarch of Anglo American Corp. and De Beers","Months after railway worker Zacharias Lewala first picked up a diamond from the sand in 1908, the German colonialists who controlled Namibia proclaimed a wide swath of the desert a restricted area"
pdtb-wsj_1411-61-r,wsj_1411,5,then,else,"After college, he worked at his father's insurance company in Little Rock, and in 1966 led an aborted attempt to buy the San Diego Chargers","An Arkansas native, he started at guard on the undefeated 1964 University of Arkansas team that won a national championship"
pdtb-wsj_0043-17-r,wsj_0043,6,then,else,"In the 1990s, spurred by rising labor costs and the strong yen, these companies will increasingly turn themselves into multinationals with plants around the world","In the past decade, Japanese manufacturers concentrated on domestic production for export"
pdtb-wsj_0450-12-r,wsj_0450,7,then,else,in short order it was given over to a Chubb & Son representative,"confirm Mr. Guy's identification, Sotheby's and IFAR exchanged photos by fax, and the waiting man, apparently innocent of knowledge that the kylix was stolen, agreed to release it"
pdtb-wsj_2168-22-r,wsj_2168,8,then,else,sell at the offer,buy at the bid
pdtb-wsj_2112-107-r,wsj_2112,9,then,else,He wouldn't leave until Mr. Cheney promised to do whatever the Pentagon systems analysts told him,Marshall came clanking in like Marley's ghost dragging those chains of brigades and air wings and links with Arab despots
pdtb-wsj_1262-18-r,wsj_1262,0,then,else,listen to what they have to say,gather a small group of advisers around them
pdtb-wsj_0450-19-r,wsj_0450,1,previously,else,"He sold them well below market value to raise cash ""to pay off mounting credit-card debts,"" incurred to buy presents for his girlfriend","The curator, 27-year-old Sherman Krisher of Greenwich, Conn., had worked his way up from janitor in seven years at the museum"
pdtb-wsj_1412-0-r,wsj_1412,2,as,sync,"He chastises Jo Franklin-Trout for her inept presentation of advocacy journalism, judging her project as ""intellectually slipshod","How interestingly clever of Robert Goldberg to use the form of pretend advocacy journalism to explain his perception of ""Days of Rage"" in his television critique (Leisure & Arts, Sept 11"
pdtb-wsj_1208-30-r,wsj_1208,3,previously,else,Takeover speculators started selling other stocks as well as S&P futures in an attempt to hedge against a further UAL blood bath,who have already taken a record loss estimated at more than $700 million on UAL
